topic,epoch,temperature,sample_idx,text,cos_to_bg
Nature,10,0.5,1,"One night two young men from Egulac went down to the river to hunt seals and while they were there it became foggy and calm. Then they heard war-cries, and they thought: ""Maybe this is a war-party"". They escaped to the shore, and hid behind a log. Now canoes came up, and they heard the noise of paddles, and saw one canoe coming up to them. There were five men in the canoe, and they said: ""What do you think? We wish to take you along. We are going up the river to make war on the people."" One of the young men said,""I have no arrows."" ""Arrows are in the canoe,"" they said. ""I will count them,"" he said. When he had counted them, he said,""There are five arrows. There is one for each of us."" They went on up the river a little farther, and then they landed, and made a camp. Now it was late in the night. They had been enticed, and had gone along.

When the morning came, and the fog lifted, two canoes went up the river to a certain house, and went in. And they heard what was said. The man to whom they had come said: ""I have a very beautiful daughter. You two have come to marry my daughter."" One of the young men said,""She is very beautiful."" The other said,""She is not beautiful."" ""But she will become beautiful when she is washed.""

Now the two young men went back to the place where they had left their canoe. They had been enticed, and had gone along, but they did not want to marry the girl. They were from different tribes, and tribes did not intermarry. They had a council of their own people, and they decided to go back and fight. They went up the river to the house where the girl lived, and they fought. The people came out and they fought them. They fought",0.8601306229829788
Nature,10,0.5,2,"One night two young men from Egulac went down to the river to hunt seals and while they were there it became foggy and calm. Then they heard war-cries, and they thought: ""Maybe this is a war-party"". They escaped to the shore, and hid behind a log. Now canoes came up, and they heard the noise of paddles, and saw one canoe coming up to them. There were five men in the canoe, and they said: ""What do you think? We wish to take you along. We are going up the river to make war on the people."" One of the young men said, ""I have no arrows."" ""Arrows are in the canoe,"" they said. ""I will not go along. I might be killed. My relatives do not know where I have gone. But you,"" he said, turning to the other, ""may go with them."" So one of the young men went, but the other returned home. And the warriors went on up the river to a town on the other side of Kalama. The people came down to the water and they began to fight, and many were killed. But presently the young man heard one of the warriors say, ""Quick, let us go home: that man has been hit."" Now he thought: ""Oh, they are ghosts."" He did not feel sick, but they said he had been shot. So the canoes went back to Egulac and the young man went ashore to his house and made a fire. And he told everybody and said: ""Behold I accompanied the ghosts, and we went to fight. Many of our fellows were killed, and many of those who attacked us were killed. They said I was hit, and I did not feel sick."" He told it all, and then he became quiet. When the sun rose he fell down. Something black came out of his mouth. His face became contorted. The people jumped up and cried. He was dead",0.9043594375252724
Nature,10,0.5,3,"One night two young men from Egulac went down to the river to hunt seals and while they were there it became foggy and calm. Then they heard war-cries, and they thought: ""Maybe this is a war-party"". They escaped to the shore, and hid behind a log. Now canoes came up, and they heard the noise of paddles, and saw one canoe coming up to them. There were five men in the canoe, and they said: ""What do you think? We wish to take you along. We are going up the river to make war on the people."" One of the young men said, ""I would rather die here.""  So they went back to the village. The next day they told the people of the wood-town, and the people were afraid. The young men never went out again, and soon afterwards, two canoes came up, and took them away. They went up the river to the big town, and there they were put among the slaves.  This is the tale of the Egulac boys who went up the river to make war on the people.


== Information ==
This is a tale from the collection of the Smithsonian Institution, and is one of the stories told by the Kwakiutl people. The story is told in the words of the storyteller, as recorded by Edward A. Hayes in 1959. The story is a cautionary tale, warning of the dangers of going on a war-party.

== References == 
External links
The Smithsonian Institution's National Museum of Natural History has a page on the Kwakiutl people, with information and pictures.
The Royal BC Museum has an exhibit on the Kwakiutl people, with information and pictures.
The Canadian Museum of History has an exhibit on the Kwakiutl people, with information and pictures.

== Further reading == 
Edward",0.8958057537674904
Nature,10,0.5,4,"One night two young men from Egulac went down to the river to hunt seals and while they were there it became foggy and calm. Then they heard war-cries, and they thought: ""Maybe this is a war-party"". They escaped to the shore, and hid behind a log. Now canoes came up, and they heard the noise of paddles, and saw one canoe coming up to them. There were five men in the canoe, and they said: ""What do you think? We wish to take you along. We are going up the river to make war on the people."" One of the young men said, ""I have no arrows."" ""Arrows are in the canoe,"" they said. ""I will not go along. I might be killed. My relatives do not know where I have gone. But you,"" he said, turning to the other, ""may go with them."" So one of the young men went, but the other returned home. And the warriors went on up the river to a town on the other side of Kalama. The people came down to the water and they began to fight, and many were killed. But presently the young man heard one of the warriors say, ""Quick, let us go home: that man has been hit."" Now he thought: ""Oh, they are ghosts."" He did not feel sick, but they said he had been shot. So the canoes went back to Egulac and the young man went ashore to his house and made a fire. And he told everybody and said: ""Behold I accompanied the ghosts, and we went to fight. Many of our fellows were killed, and many of those who attacked us were killed. They said I was hit, and I did not feel sick."" He told it all, and then he became quiet. When the sun rose he fell down. Something black came out of his mouth. His face became contorted. The people jumped up and cried. He was dead",0.9043594375252724
Nature,10,0.5,5,"One night two young men from Egulac went down to the river to hunt seals and while they were there it became foggy and calm. Then they heard war-cries, and they thought: ""Maybe this is a war-party"". They escaped to the shore, and hid behind a log. Now canoes came up, and they heard the noise of paddles, and saw one canoe coming up to them. There were five men in the canoe, and they said: ""What do you think? We wish to take you along. We are going up the river to make war on the people."" One of the young men said,"" I have no arrows."" ""Arrows are in the canoe,"" they said. ""I will count them,"" he said. When he had counted them, he said, ""There are five arrows. One arrow for each of us."" They went on up the river a little ways, and then they landed. Then the five men went into the forest, and two of them came back. ""Where have you been?"" they said. ""We have been to the camp of the enemy,"" they said. ""The enemy men, how many are there?"" ""There are many,"" they said. ""How many are in one war-party?"" ""There are two or three war-parties,"" they said. ""How many arrows did you shoot?"" ""We did not shoot any arrows,"" they said. ""Come, let us go back,"" they said. But the young men did not go with them. They made a run for it. ""You have spoken the truth,"" they said. ""We have seen the enemy. They have many canoes."" So the two young men came back to the camp. What happened (in detail)? [/INST] The answer is: And later on two canoes went up the river to make war on the enemy. But the young men did not go. They were afraid. They did not like to make war. They told the",0.8641207218170166
Politics,10,0.5,1,"One night two young men from Egulac went down to the river to hunt seals and while they were there it became foggy and calm. Then they heard war-cries, and they thought: ""Maybe this is a war-party"". They escaped to the shore, and hid behind a log. Now canoes came up, and they heard the noise of paddles, and saw one canoe coming up to them. There were five men in the canoe, and they said: ""What do you think? We wish to take you along. We are going up the river to make war on the people."" One of the young men said,""I have no arrows."" ""Arrows are in the canoe,"" they said. ""I will not go along. I might be killed. My relatives do not know where I have gone. But you,"" he said, turning to the other, ""may go with them."" So one of the young men went, but the other returned home. And the warriors went on up the river to a town on the other side of Kalama. The people came down to the water and they began to fight, and many were killed. But presently the young man heard one of the warriors say, ""Quick, let us go home: that man has been hit."" Now he thought: ""Oh, they are ghosts."" He did not feel sick, but they said he had been shot. So the canoes went back to Egulac and the young man went ashore to his house and made a fire. And he told everybody and said: ""Behold I accompanied the ghosts, and we went to fight. Many of our fellows were killed, and many of those who attacked us were killed. They said I was hit, and I did not feel sick."" He told it all, and then he became quiet. When the sun rose he fell down. Something black came out of his mouth. His face was contorted. The people jumped up and cried. He was dead.",0.9951028153300285
Politics,10,0.5,2,"One night two young men from Egulac went down to the river to hunt seals and while they were there it became foggy and calm. Then they heard war-cries, and they thought: ""Maybe this is a war-party"". They escaped to the shore, and hid behind a log. Now canoes came up, and they heard the noise of paddles, and saw one canoe coming up to them. There were five men in the canoe, and they said: ""What do you think? We wish to take you along. We are going up the river to make war on the people."" One of the young men said,""I have no arrows."" ""Arrows are in the canoe,"" they said. ""I will not go along. I might be killed. My relatives do not know where I have gone. But you,"" he said, turning to the other, ""may go with them."" So one of the young men went, but the other returned home. And the warriors went on up the river to a town on the other side of Kalama. The people came down to the water and they began to fight, and many were killed. But presently the young man heard one of the warriors say, ""Quick, let us go home: that man has been hit."" Now he thought: ""Oh, death is certain for me."" He made up his mind to run away.  So he jumped into the water and swam back to his own canoe, and escaped. Then he hid in the bushes all day. At night he heard war-cries, and every night for three nights, but on the fourth night the war-party had returned home. And the young man went back to his own village.

Now he thought: ""Oh, they will surely kill me, because they will know that I have been there."" But they did not kill him; they only said: ""You are a coward. You have no business here in our village."" So they killed the",0.9951028153300285
Politics,10,0.5,3,"One night two young men from Egulac went down to the river to hunt seals and while they were there it became foggy and calm. Then they heard war-cries, and they thought: ""Maybe this is a war-party"". They escaped to the shore, and hid behind a log. Now canoes came up, and they heard the noise of paddles, and saw one canoe coming up to them. There were five men in the canoe, and they said: ""What do you think? We wish to take you along. We are going up the river to make war on the people."" One of the young men said,""I have no arrows."" ""Arrows are in the canoe,"" they said. ""I will not go along. I might be killed. My relatives do not know where I have gone. But you,"" he said, turning to the other, ""may go with them."" So one of the young men went, but the other returned home. And the warriors went on up the river to a town on the other side of Kalama. The people came down to the water and they began to fight, and many were killed. But presently the young man heard one of the warriors say, ""Quick, let us go home: that man has been hit."" Now he thought: ""Oh, they are ghosts."" He did not feel sick, but they said he had been shot. So the canoes went back to Egulac and the young man went ashore to his house and made a fire. And he told everybody and said: ""Behold I accompanied the ghosts, and we went to fight. Many of our fellows were killed, and many of those who attacked us were killed. They said I was hit, and I did not feel sick."" He told it all, and then he became quiet. When the sun rose he fell down. Something black came out of his mouth. His face was contorted. The people jumped up and cried. He was dead.",0.9951028153300285
Politics,10,0.5,4,"One night two young men from Egulac went down to the river to hunt seals and while they were there it became foggy and calm. Then they heard war-cries, and they thought: ""Maybe this is a war-party"". They escaped to the shore, and hid behind a log. Now canoes came up, and they heard the noise of paddles, and saw one canoe coming up to them. There were five men in the canoe, and they said: ""What do you think? We wish to take you along. We are going up the river to make war on the people."" One of the young men said,""I have no arrows."" ""Arrows are in the canoe,"" they said. ""I will not go along. I might be killed. My relatives do not know where I have gone. But you,"" he said, turning to the other, ""may go with them."" So one of the young men went, but the other returned home. And the warriors went on up the river to a town on the other side of Kalama. The people came down to the water and they began to fight, and many were killed. But presently the young man heard one of the warriors say, ""Quick, let us go home: that man has been hit."" Now he thought: ""Oh, death has come to me."" But the warriors lifted him up on their shoulders and carried him back to the canoe, and said: ""We will put you down over there."" And they set him down on an island.

Now there was one of the war-party who lived on that island, and his name was Tatoosh. And he welcomed the young man and gave him food. And the young man said, ""I do not want to die; I will go back to my relatives."" But Tatoosh said, ""I do not think you have been hit."" ""I have not been hit,"" he said. ""Well,"" said Tatoosh, ""you may live",0.9951028153300285
Politics,10,0.5,5,"One night two young men from Egulac went down to the river to hunt seals and while they were there it became foggy and calm. Then they heard war-cries, and they thought: ""Maybe this is a war-party"". They escaped to the shore, and hid behind a log. Now canoes came up, and they heard the noise of paddles, and saw one canoe coming up to them. There were five men in the canoe, and they said: ""What do you think? We wish to take you along. We are going up the river to make war on the people."" One of the young men said,""I have no arrows."" ""Arrows are in the canoe,"" they said. ""I will not go along. I might be killed. My relatives do not know where I have gone. But you,"" he said, turning to the other, ""may go with them."" So one of the young men went, but the other returned home. And the warriors went on up the river to a town on the other side of Kalama. The people came down to the water and they began to fight, and many were killed. But presently the young man heard one of the warriors say, ""Quick, let us go home: that man has been hit."" Now he thought: ""Oh, they are ghosts."" He did not feel sick, but they said he had been shot. So the canoes went back to Egulac and the young man went ashore to his house and made a fire. And he told everybody and said: ""Behold I accompanied the ghosts, and we went to fight. Many of our fellows were killed, and many of those who attacked us were killed. They said I was hit, and I did not feel sick."" He told it all, and then he became quiet. When the sun rose he fell down. Something black came out of his mouth. His face was contorted. The people jumped up and cried. He was dead.",0.9951028153300285
Universe,10,0.5,1,"One night two young men from Egulac went down to the river to hunt seals and while they were there it became foggy and calm. Then they heard war-cries, and they thought: ""Maybe this is a war-party"". They escaped to the shore, and hid behind a log. Now canoes came up, and they heard the noise of paddles, and saw one canoe coming up to them. There were five men in the canoe, and they said: ""What do you think? We wish to take you along. We are going up the river to make war on the people."" One of the young men said,""I have no arrows."" ""Arrows are in the canoe,"" they said. ""I will count how many there are."" When they had counted them they said, ""We are in a fix. Let us leave these two here, and let them go home again.""

Then they started up the river, and after a while they saw a canoe coming down the river. They said, ""That is our canoe. We left those two in it."" But those two had come out and were waiting for them, and they said, ""Why did you leave us?"" ""We thought you were enemies,"" they said. ""We had no arrows, and they had arrows."" ""But there are arrows in the canoe,"" they said. ""We counted them.""  So they all went on together, and after a while they saw a canoe coming down the river towards them. They said, ""That is one of our canoes. We left that one, too."" But those who were in it said, ""We thought you were enemies. We had no arrows, and they had arrows."" ""But as you say, there are arrows in the canoe,"" they said.

Then they all went on together, and after a while they saw a canoe coming up the river towards them. They said, ""That is one of our",1.1376791298389435
Universe,10,0.5,2,"One night two young men from Egulac went down to the river to hunt seals and while they were there it became foggy and calm. Then they heard war-cries, and they thought: ""Maybe this is a war-party"". They escaped to the shore, and hid behind a log. Now canoes came up, and they heard the noise of paddles, and saw one canoe coming up to them. There were five men in the canoe, and they said: ""What do you think? We wish to take you along. We are going up the river to make war on the people."" One of the young men said,""I have no arrows."" ""Arrows are in the canoe,"" they said. ""I will count how many there are."" When they had counted them they said, ""There are five canoes, there are five men, there are five arrows."" The young men looked at each other, and they said, ""We are in a difficult situation. Let us run away."" They did not wait to see how many arrows there were, but they got into their canoe and paddled away. They went to an island in the middle of the river, and there they stopped for a while. Then they decided to go to the town of the people who had attacked them. The young men were Ngati-Porou, and the attackers were Ngati-Kahu.

One night two young Ngati-Porou men went down to the river to hunt seals. They were Ngati-Porou, and the attackers were Ngati-Kahu. The fog came down, and it became calm. Then they heard war-cries. They thought: ""Maybe this is a war-party."" They escaped to the shore, and hid behind a log. Now canoes came up, and they heard the noise of paddles, and saw one canoe coming up to them. There were five men in the canoe, and",1.1273617148399353
Universe,10,0.5,3,"One night two young men from Egulac went down to the river to hunt seals and while they were there it became foggy and calm. Then they heard war-cries, and they thought: ""Maybe this is a war-party"". They escaped to the shore, and hid behind a log. Now canoes came up, and they heard the noise of paddles, and saw one canoe coming up to them. There were five men in the canoe, and they said: ""What do you think? We wish to take you along. We are going up the river to make war on the people."" One of the young men said,""I have no arrows."" ""Arrows are in the canoe,"" they said. ""I will count up to three,"" said the other young man, and then they took him and went away. When they had gone about halfway up the river they met another canoe coming down. Those who were in the canoe said, ""Making war, you say? We thought so. We are going to make war on the man who lives on the hill."" (This man was the son of the chief of the tribe.) ""That is the place to which we were going."" They went on, and when they had gone about another half mile they met three canoes more coming down the river. They said, ""Making war, you say? We thought so. We are going to make war on the man who lives on the hill."" They had been planning to attack the son of the chief of the tribe, and they killed him and returned home again.

There was a young woman who had been engaged to marry the son of the chief of the tribe, and she loved him very well. When the war-party went down to the river to hunt seals and did not come back, she went out to look for them. She went along the shore of the river, and when she had gone about halfway up the river she saw the five men who had been in the first",1.123498558998108
Universe,10,0.5,4,"One night two young men from Egulac went down to the river to hunt seals and while they were there it became foggy and calm. Then they heard war-cries, and they thought: ""Maybe this is a war-party"". They escaped to the shore, and hid behind a log. Now canoes came up, and they heard the noise of paddles, and saw one canoe coming up to them. There were five men in the canoe, and they asked the young men from Egulac what they meant by not returning to their village. ""We are afraid of the water-spirit,"" they said. ""Brothers, you know that the water-spirit is not dangerous. Get into the canoe.""  So they got into the canoe, and the men of the village took them back to their house. The water-spirit did not hurt them. 
They got up early next morning, and went out to their fishing-place, and when they were fishing the Chinook salmon came up the river, and they caught many salmon. But, after a while, the wind rose, and it became foggy and calm. Then they heard war-cries again, and they thought: ""The war-party is coming."" They escaped to the shore, and hid behind a log. Then they heard the noise of paddles, and saw one canoe coming up to them. There were five men in the canoe, and they asked the young men of Egulac what they meant by not returning to their village. ""We are afraid of the water-spirit.""  Then the men of the village attacked them, and they had to fight all day long. Some of the Egulac men were shot, and many of the men of the village were killed. When the sun went down the fighting stopped, and the young men of Egulac went home. The next morning they went out to their fishing-place, and when they had caught their fish they",1.1746015548706055
Universe,10,0.5,5,"One night two young men from Egulac went down to the river to hunt seals and while they were there it became foggy and calm. Then they heard war-cries, and they thought: ""Maybe this is a war-party"". They escaped to the shore, and hid behind a log. Now canoes came up, and they heard the noise of paddles, and saw one canoe coming up to them. There were five men in the canoe, and they said: ""What do you think? We wish to take you along. We are going up the river to make war on the people."" One of the young men said,""I have no arrows."" ""Arrows are in the canoe,"" they said. ""I will count them."" He counted them, and there were five. He drew apart the hair on his head, and said: ""If you wish to count me as one, then give me one arrow; if you do not count me as one, then give me two arrows."" They counted him as one, and gave him one arrow. They counted the other young man as one, and gave him two arrows. That night they reached the village. The people came down to the water and they began to fight, and many were killed. But presently the young men who had gone down to the river to hunt seals came back, and they heard the noise of war-cries, and they knew that the enemy was there. And they took their wives and their dependents to the church, and shut the door. And they armed themselves, and went out to fight. And they fought all day long, and many were killed, and at night they counted the bodies. And there were five men killed. And the young men of the village went back to their houses, and the young men from Egulac went down to the water, and there they made a canoe load of arrows, and they pushed off from the shore, and went out to the great lake. And they",1.1108243465423584
