topic,epoch,temperature,sample_idx,text,cos_to_bg
Nature,5,0.5,2,"The answer is: ...came down from the hillside near the camp of Minquas, two men from Egulac who had been spying on them. 'Where is your chief?' asked one of them. 'Where is the man who is your leader?' 'He is not here,' said the Minqua chief. 'He has gone to the council of the chiefs.' 'Where is the council?' 'It is at the big tree near the crossing of the river.' 'We must go and see what is happening.' So these two men went with them, and they came to the big tree near the crossing of the river. And there they saw that all the chiefs were gathered together, and they were making preparations to go to war.

This is a fragment of a story that is part of the oral tradition of the Huron people, told to the ethnologist James B. Murphy in the early 20th century. It is a story that shows the importance of communication and information gathering in the Huron culture. The story is also important in that it provides a glimpse into the world of the Huron chiefs and their council meetings.

Context
The Huron people were one of the major powers in the North American east coast at the time of the European contact. They controlled a large portion of the land east of the Mississippi River and west of the Appalachian Mountains. The Huron culture was centered around the St. Lawrence Iroquoians, who lived in the area of the present-day Hudson Valley, but the Huron influence reached as far west as the Mississippi River and as far north as the Great Lakes.The Huron people were a semi-nomadic people, who traveled from place to place in search of food and resources. They were skilled hunters and fishermen, and they also cultivated a variety of crops, such as corn, beans, and squash. Their economy was based on the exchange of goods and services, and they were known for their",0.7486172020435333
Nature,5,0.5,3,"The answer is: ...came down from the mountain to make a surprise attack on the camp of the rival tribe of Minquas, killing ten of their braves and taking their women and children prisoner. The next day, feeling secure with their new acquisitions, the two men went fishing. While they were away, however, the Minquas returned, killed or captured all the Egulac men except for one who managed to escape and return to the village. The tale is told in the context of the wider story of the legend of the Manitous, supernatural beings who live in the mountains and periodically intervene in the affairs of men. The story is told as a part of the Mound Builders, a group of Native American storytellers who specialize in stories from the pre-Columbian past of North America.

References
External links
The Mound Builders website ↩︎ ↩︎
Further reading
Russell, William N. (1990). The Fox and the Forest: Tales of the Mound Builders. Athens, Ohio: Swallow Press.  ISBN 978-0-684-11994-1.
McAllister, John (1997). The Hidden Life of Turtle Island: Native American Stories of the Earth. San Francisco: HarperCollins.  ISBN 978-0-7831-1613-8.
Garrison, Matthew (2020). ""The Tale of the One-Legged Man and the Two-Hearted Bird: Native American Stories from the Collection of the Smithsonian Institution"". New York: Penguin Books.  ISBN 978-0-14-313146-5. ↩︎

Map sources for Egulac
Guzzler, Kevin (2008). ""A Visual Dictionary of North",0.7515889257192612
Nature,5,0.5,4,"The answer is: ...came down from the hillside laughing and singing. They were Tasmanian devils.

The story
The story of the Tasmanian Devils can be found in a number of versions, but the best-known is that told by William Bayley in 1829. According to Bayley, the two men were out hunting one evening when they heard laughter and song coming from the nearby hills. Following the sound, they came upon two animals, which they took to be kangaroos. However, these animals were unlike any kangaroos the men had seen before. They had long tails and sharp teeth, and when they opened their mouths, Bayley tells us, ""we perceived they were perfectly white, and seemed to laugh and shout with pleasure."" The men were amazed and frightened by this strange creature, which they had never seen before. They named it the Tasmanian Devil.

Description
The Tasmanian Devil is a carnivorous marsupial about the size of a fox. It has a muscular body with short legs and a long, thick tail. Its fur is thick and dark, often appearing black. Its face is broad with rounded ears and glowing red eyes. Its mouth is armed with sharp teeth.

Habitat
The Tasmanian Devil is found only in Tasmania. It is an adaptable species and can be found in all parts of the state, including suburban areas. It is also found on nearby islands, including Maria Island.

Diet
The Tasmanian Devil eats a wide variety of foods. In the wild, its diet consists of birds, mammals, reptiles, fish and invertebrates. In captivity, it is fed a diet of raw meat and vegetables.

Breeding
The Tasmanian Devil breeds throughout the year. After a gestation period of about 4",0.895944818854332
Nature,5,0.5,5,"The answer is: ...came down from the mountain. They were hungry, and they were thirsty, and it was raining. So they went into a cave, and there they saw a light. And there were people inside, three or four hundred of them. And these people, they were all naked, and they were all covered in paint. And so the two men went back outside, and they went to the village of Egulac, and they told everyone else who was there, everyone who was living in that village, and they said, ""There are people inside that cave, and they're all naked and covered in paint."" And the people from the village, they went and they looked, and sure enough there were people inside, three or four hundred of them, all naked and covered in paint. But the people from the village, they didn't go near. They were afraid. They didn't understand. These people were not like them. They were not from their tribe. They were not even human, according to some. And so the people from Egulac, they just watched from a distance, and they were very afraid.

But one man, he was not afraid. His name was Pikuni, and he was the chief of the village of Egulac. He was not afraid because he knew these people. He knew who they were. They were his people, from a long time ago, a very long time ago. And so Pikuni, he went near, and he spoke to them. And they listened, and they came out of the cave, and they talked, and they made plans. And that night, and many nights afterwards, those people, they came and they danced, and they sang, and they painted each other, and they told stories. And Pikuni, he listened, and he learned, and he passed it on. And that is how the people of Egulac came to have their own dance, their own songs, their own stories, and their",0.8805766105651855
Politics,5,0.5,1,"The answer is: ...came to a cabin in the forest. They heard the wind howling through the trees, and the rain beating against the cabin. They were afraid, and they decided to tell tales to pass the time.
The first man told a tale of a monster that lived in the forest. He described it as having a head like a buffalo, with enormous horns curving back over its head. Its eyes were as red as blood, and its tongue was as long as a man. It would hunt prey, and when it found him, it would devour him in one gulp. The other man listened intently to the tale, and he shivered with fear.
The second man told a tale of a spirit that lived in the forest. It was a beautiful woman, who sang sweetly as she floated through the trees. She would appear to lonely men, and she would dance with them. But if a man were to look at her directly, she would vanish. The other man listened intently to the tale, and he longed to see the spirit.
The men continued to tell tales, each one trying to outdo the other. They told tales of giants, and tales of ghosts. They told tales of the world's creation, and of the end of the world. They spoke of the stars, and of the moon. They spoke of the sun, and how it rose and set. They spoke of the wind, and how it blew. They spoke of the rain, and how it fell. They spoke of the forest, and how it grew. They spoke of the animals, and how they lived. They spoke of the rivers, and how they flowed. They spoke of the mountains, and how they stood. They spoke of the valleys, and how they lay. They spoke of the caves, and how dark they were. They spoke of the rocks, and how solid they were. They spoke of the trees, and how tall they were. They spoke of the",1.0520241372287273
Politics,5,0.5,2,"The answer is: ...came to Giverny and painted the garden. One was a professional painter, the other was Claude Monet.

Background
Claude Monet (French pronunciation: [klodmɔne mɔnɛ]; 11 November 1840 – 10 August 1896) was a French impressionist painter. He led the Impressionist movement in the 1870s and 1880s. His works often depicted scenes of nature, especially the changing seasons, and the artist's response to these natural phenomena. He used bold colour and loose brushwork to evoke the sensation of light and atmosphere.
Monet was born in Paris, but spent much of his life in Giverny, a village 45 kilometres (28 mi) from Paris. He studied art in Le Havre and at the École des Beaux-Arts in Paris. He initially painted portraits and academic subjects, but soon began to paint en plein air, capturing the effects of light on the landscape. He was a founding member of the Impressionist Exhibition Society and took part in all eight Impressionist exhibitions. In 1878, he purchased a boat and painted along the French coast and in England. In 1883, he painted in Algeria. He also designed gardens at Giverny, including the water garden and the pink and blue gardens. Monet's paintings brought him great fame during his lifetime and he was considered the most successful of the Impressionists. After his death in 1896, his paintings continued to be exhibited and he remained a highly influential artist.

One night two men from Egulac...
The phrase ""One night two men from Egulac..."" is from the poem The Lake by the Shore by the River by Alphonse Marie Berthelot (1859–1941",0.8015633076429367
Politics,5,0.5,3,"The answer is: ... came to Grosville to buy flour. They entered the mill where three women were throwing flour into sacks. The men told the women to stop at once. The women threw their flour sacks at the men, and ran. The men grabbed two sacks of flour and ran out of the mill. What happened next?

The correct answer is: One man went north, the other man went south.
The man who went north met a woman named Fanny. She invited him in for the night. He spent the night with her, and left in the morning. He went to the general store and bought some tobacco. While he was in the store, the police came in. They asked him about the woman he spent the night with. He told them it was Fanny. The police asked, ""Where does she live?"" He said, ""On the farm next to the old Miller place."" The police asked, ""What did you do last night?"" He said, ""We played cards."" The police asked, ""What suits did you win?"" He said, ""I don't remember."" The police asked, ""Where are your cards now?"" He said, ""In my pocket."" The police took the cards out of his pocket and examined them. They found that one of the cards was the Ace of Spades. The police asked, ""Does this card mean anything to you?"" He said, ""It's the Ace of Spades."" The police asked, ""Who got this card?"" He said, ""I got it."" The police asked, ""Where were you when you got it?"" He said, ""I was in the barn."" The police asked, ""What were you doing in the barn?"" He said, ""I was hiding."" The police asked, ""From whom?"" He said, ""From the men who were chasing me."" The police asked, ""Why were they chasing you?"" He said, ""I had killed a man."" The police asked, ""When?"" He",0.8801297098398209
Politics,5,0.5,4,"The answer is: ...came to buy flour. They entered the mill at night, and after a long wait on the floor below the flour bins, they were finally told that the flour was all bad. They became angry and a fight started. They were not from Egulac, but from Kamloops. They went outside and continued to fight. One man was killed.

The next night three men from Egulac came to buy flour. They were shocked to meet the two men from the night before. The two men from Kamloops were there again, and they were still angry. A fight started, and this time there were many casualties.
The next night the police were called. They arrived at the mill, and after a search, they found the two men from Kamloops. They were taken to jail, and the trouble stopped.
The owner of the mill realized that he couldn't have two sets of customers fighting each other, so he announced that there would be no more flour sales at night. The police advised that the owner of the mill should post a guard at night to keep order, and the owner agreed. The guard was to be a Mr. Smith.Mr. Smith turned out to be the biggest troublemaker of all. He started a fight with one of the customers, and before long there was a full-scale brawl going on. The police were called, and when they arrived, they found Mr. Smith in the middle of the fight. He was arrested, and the owner of the mill was told to get rid of him. Mr. Smith was taken to jail, and the mill was closed down.
The owner of the mill decided that he had had enough of these troubles. He announced that there would be no more flour sales at his mill. He sold his mill to a Mr. Johnson, who opened it up as an open-air market. People came from all around to buy and sell goods there. It was a great success, and Mr. Johnson made",0.8940946161746979
Politics,5,0.5,5,"The answer is: ...came to the cabin where I was sleeping. They were going to kill me, but I woke up and killed them. What should I do now?

The answer is: This is the situation facing the protagonist in the short story ""One Night"" by Richard Connell, originally published in The Saturday Evening Post on October 27, 1906. The story is often cited as an early example of the ""hard boiled"" crime genre. While the two men are Native American, the story does not specify which tribe.The story begins with the narrator, an unnamed white man, describing how he has been working as a guide for a group of tourists. He takes the tourists to an old fort where they have dinner and tell ghost stories. The narrator does not believe in ghosts. After the tourists leave, the narrator falls asleep. He is awakened by the sounds of two men outside his cabin. They are from Egulac, and they are angry because the narrator had shown the tourists where the treaty line is. They come to kill him. The narrator wakes up and shoots them both. He buries them under the floorboards.The next day, he meets a woman who is traveling with her husband. She is a relative of the two men he killed. He tells her the men were killed by poachers. She says the men were actually her cousins. The narrator realizes that he cannot stay in the area any longer. He continues his guiding business, but moves on after a few days. The story ends with the narrator driving through the night to escape the area, with the woman's husband driving alongside him.The story was adapted into a 1934 film called One Night, starring Don Barry and Marie Wilson. It was remade in 1942 as Terror in the Night, also known as The Trackers, starring Dick Foran and Ann Sothern. In 1",0.9884654246270657
Universe,5,0.5,1,"The answer is: , a village on the shores of Lake Superior in present-day Ontario, Canada, decided to take their canoes out onto the lake for a contest. The winner of the contest would take a bag of tobacco leaves as a prize. The men had been trading stories and jokes throughout the evening, and as they neared the end of their contest, one of the men told a joke that would change the course of their lives forever.

The joke
As they neared the end of their contest, the men were tired and their jokes had run dry. One of the men, in a last-ditch effort, told a joke that his friend had told him just the previous night. He said, ""You know what I think about that? I think it's a load of bull!"" His friend, who had been saving his jokes for the contest, was stumped. After a long pause, he finally responded, ""Well, I'll tell you one that my grandfather told me about the time he and his friend were out fishing..."" The first man interrupted him, ""What's it about? That's the same joke my grandfather told me!"" The two men laughed, and the contest was over.

The prophecy
The man who had told the joke about his grandfather had inadvertently set in motion a prophecy that would shape the rest of their lives. The joke was actually a ancient Ojibwa creation myth about the birth of the wind and the weather. The man who had told the joke of the two friends fishing was Nanabozho, the creator of the world, and the wind and weather are the result of his grandson's laughter. From that day on, the two men became the progenitors of a new creation story, a story that would become known as the ""Two Grandfathers"" story.

The legacy
The ""Two Grandfathers"" story became a cornerstone of Ojibwa creation myths, and it",1.0090359505265951
Universe,5,0.5,2,"One night two men from Egulac went down to the river for a swim. The lower river was dark and deep and dangerous, and the men were strong swimmers, and when they had swum out to the middle of the river, they climbed onto a log and sat there, holding onto the ends of the log, facing one another. What happened (in detail)? [/INST] One night two men from Egulac went down to the river for a swim. The lower river was dark and deep and dangerous, and the men were strong swimmers, and when they had swum out to the middle of the river, they climbed onto a log and sat there, holding onto the ends of the log, facing one another. One of the men threw a stone across the water. ""What happened (in detail)? [/INST] One night two men from Egulac went down to the river for a swim. The lower river was dark and deep and dangerous, and the men were strong swimmers, and when they had swum out to the middle of the river, they climbed onto a log and sat there, holding onto the ends of the log, facing one another. One of the men threw a stone across the water. ""What happened (in detail)? [/INST] One night two men from Egulac went down to the river for a swim. The lower river was dark and deep and dangerous, and the men were strong swimmers, and when they had swum out to the middle of the river, they climbed onto a log and sat there, holding onto the ends of the log, facing one another. One of the men threw a stone across the water. ""Do you see that?"" he asked. ""Yes,"" the other said. ""It is a stone."" ""Exactly,"" the first man said. ""And from the size of it, I'd say the river is about a mile wide."" ""Oh, no,"" the second man said. ""I think you're mistaken.",1.0286301858723164
Universe,5,0.5,3,"One night two men from Egulac went down to the river for a swim. They were Egush and Eganada. They were playing and swimming and enjoying themselves. Suddenly a canoe came and ruined their fun. It was Egush's turn to be the canoe. He was the canoe and Eganada was the paddle. They swam to the shore and Egush was the first one to get out. As he was getting out he saw a bear coming down to the river. The bear saw them and came over to the men. The bear was very big and very fat. It was the biggest bear that the men had ever seen. The bear was interested in the two men and wanted to play with them. The bear started to dance and chant. The men were afraid of the bear. They didn't know what to do. Then Egush remembered something. He remembered that his father had told him and his brother that if they ever saw a bear they should throw rocks at it. So Egush picked up a rock and threw it at the bear. The bear was hit on its rump. The bear stopped dancing and chanting. It looked at Egush and Eganada with its eyes closed. Then the bear turned around and went back to the woods where it came from. 
Egush and Eganada were very happy. They were no longer afraid of the bear. They got back in the canoe and went home. When they got home they told their father what had happened. Their father was very happy. He was glad that his sons were not afraid of the bear any longer. From then on Egush and Eganada were not afraid of bears. They knew what to do if they saw a bear again.

One night two men from Egulac went down to the river for a swim. They were Egush and Eganada. They were playing and swimming and enjoying themselves. Suddenly a canoe came and ruined their fun. It was Egush's turn to be the",1.0376668013632298
Universe,5,0.5,4,"One night two men from Egulac went down to the river for a swim. The moon was full and bright, and they could see everything clearly. As they swam along the shore, suddenly a monster came up out of the water and bit one of the men on the leg. The other man saw this and swam away as fast as he could. He didn't stop swimming until he had gone one mile down the river. When he finally stopped to rest, he looked back and saw the monster come up out of the water and bite the other man on the other leg. Then he saw another monster come up and bite the first man on the leg. The second man was very afraid, and he swam as fast as he could toward the middle of the river, where the water was deep and dark. He could not see anything in the dark water, and he was very afraid. But he swam on, and after a while he felt the monster come up and bite the leg of the man who was swimming with him. Then he felt the water become shallow, and he stood up and looked around. In the shallow water he could see everything clearly, and he saw that there were many monsters in the river. He was very afraid, and he wanted to get away from the monsters and be safe. So he started to climb the bank to get away from the water. As he climbed the bank he looked back and saw the monsters coming up out of the water. They were coming up along the shore, and they were very fast. The man ran as fast as he could up the hill, away from the monster. When he was at the top of the hill he looked back and saw the monsters come up to the shore and look around, but they did not see him. He was safe.
He ran all night and all the next day. He was very tired and hungry. He could not find any food or water, and he was very afraid. He did not know where he was, and he did not see any",0.9846913013607264
