query_index,memory_index,Projected cosine similarity
2,64,0.6596850752830505
2,65,0.6676944494247437
2,66,0.6650313138961792
2,67,0.6574015617370605
2,68,0.6317211389541626
2,69,0.6529818773269653
2,70,0.6846771240234375
2,71,0.7117559909820557
2,72,0.7067884802818298
2,73,0.69471675157547
2,74,0.6597394943237305
2,75,0.6951190829277039
2,76,0.6813930869102478
2,77,0.666778564453125
2,78,0.7105789184570312
2,79,0.6692143678665161
2,80,0.6860368251800537
2,81,0.6928249597549438
2,82,0.7141073942184448
2,83,0.6396253108978271
2,84,0.7108162045478821
2,85,0.6910313963890076
2,86,0.7128957509994507
2,87,0.7083585262298584
2,88,0.6670256853103638
2,89,0.6577718257904053
2,90,0.6852025389671326
2,91,0.6976474523544312
2,92,0.6876717805862427
2,93,0.6715986728668213
2,94,0.6667921543121338
2,95,0.6478077173233032
2,96,0.6649453639984131
2,97,0.7006130814552307
2,98,0.6823204755783081
2,99,0.7134692668914795
3,0,0.7371752262115479
3,1,0.7364898920059204
3,2,0.6956254243850708
3,3,0.8460293412208557
3,4,0.6822073459625244
3,5,0.7166085243225098
3,6,0.7373803853988647
3,7,0.6720129251480103
3,8,0.668975830078125
3,9,0.7530972957611084
3,10,0.7167212963104248
3,11,0.6990757584571838
3,12,0.6938604116439819
3,13,0.6857806444168091
3,14,0.7142210006713867
3,15,0.7119339108467102
3,16,0.6863236427307129
3,17,0.690170168876648
3,18,0.7226589918136597
3,19,0.6832829713821411
3,20,0.7552016973495483
3,21,0.7384945750236511
3,22,0.7334378957748413
3,23,0.720566987991333
3,24,0.7187516689300537
3,25,0.7459398508071899
3,26,0.7252762317657471
3,27,0.7062187194824219
3,28,0.6929876804351807
3,29,0.6831437349319458
3,30,0.6989901661872864
3,31,0.7398762702941895
3,32,0.7635548710823059
3,33,0.7149832248687744
3,34,0.6797553896903992
3,35,0.7189397811889648
3,36,0.7551597952842712
3,37,0.723218560218811
3,38,0.7656761407852173
3,39,0.7208975553512573
3,40,0.7020151615142822
3,41,0.6636490821838379
3,42,0.6972038745880127
3,43,0.687557578086853
3,44,0.7011441588401794
3,45,0.6757765412330627
3,46,0.7347607612609863
3,47,0.7097362875938416
3,48,0.6942875385284424
3,49,0.7000514268875122
3,50,0.6454477310180664
3,51,0.7138125896453857
3,52,0.7336235046386719
3,53,0.6796215772628784
3,54,0.7181313037872314
3,55,0.6421760320663452
3,56,0.7096798419952393
3,57,0.7062781453132629
3,58,0.6926131844520569
3,59,0.740041971206665
3,60,0.7383444309234619
3,61,0.734554648399353
3,62,0.7532838582992554
3,63,0.7130322456359863
3,64,0.7035057544708252
3,65,0.7297887802124023
3,66,0.6901180148124695
3,67,0.7374478578567505
3,68,0.7213767170906067
3,69,0.7014380693435669
3,70,0.7213678359985352
3,71,0.7486944794654846
3,72,0.731722354888916
3,73,0.739575982093811
3,74,0.6576424837112427
3,75,0.7423210740089417
3,76,0.7539409399032593
3,77,0.7255852818489075
3,78,0.7254313230514526
3,79,0.7225490808486938
3,80,0.6860636472702026
3,81,0.7241142392158508
3,82,0.7251767516136169
3,83,0.7278643846511841
3,84,0.7217319011688232
3,85,0.746302604675293
3,86,0.7242481112480164
3,87,0.7404664158821106
3,88,0.6914176940917969
3,89,0.6933706402778625
3,90,0.6972631216049194
3,91,0.7513002157211304
3,92,0.680298924446106
3,93,0.7394139766693115
3,94,0.6787047386169434
3,95,0.707643985748291
3,96,0.6884110569953918
3,97,0.7358357906341553
3,98,0.7348423004150391
3,99,0.7785153985023499
4,0,0.7249276041984558
4,1,0.7535523176193237
4,2,0.6888689994812012
4,3,0.7609907388687134
4,4,0.8625810146331787
4,5,0.785952091217041
4,6,0.7343165874481201
4,7,0.7123205661773682
4,8,0.6724017858505249
4,9,0.7122620344161987
4,10,0.6992267370223999
4,11,0.7490772008895874
4,12,0.6923271417617798
4,13,0.705058753490448
4,14,0.6988942623138428
4,15,0.6918474435806274
4,16,0.6849652528762817
4,17,0.7108232975006104
4,18,0.7228034734725952
4,19,0.7388936281204224
4,20,0.7897735834121704
4,21,0.7625998258590698
4,22,0.7556667327880859
4,23,0.7376264333724976
4,24,0.748242974281311
4,25,0.7312197685241699
4,26,0.7413086295127869
4,27,0.6908973455429077
4,28,0.6795966625213623
4,29,0.7038321495056152
4,30,0.7323100566864014
4,31,0.755172073841095
4,32,0.7761970162391663
4,33,0.702908992767334
4,34,0.6773210763931274
4,35,0.7434257864952087
4,36,0.7380131483078003
4,37,0.7857038974761963
4,38,0.7241317629814148
4,39,0.718737006187439
4,40,0.7205853462219238
4,41,0.703029215335846
4,42,0.7312482595443726
4,43,0.7043479681015015
4,44,0.7317122220993042
4,45,0.6729762554168701
4,46,0.729620635509491
4,47,0.7516607642173767
4,48,0.7057620882987976
4,49,0.7298989295959473
4,50,0.691521167755127
4,51,0.7481827735900879
4,52,0.7275512218475342
4,53,0.7064557075500488
4,54,0.7588824033737183
4,55,0.7216719388961792
4,56,0.7296364307403564
4,57,0.7314774394035339
4,58,0.7053816318511963
4,59,0.7481048107147217
4,60,0.6784144043922424
4,61,0.7274146676063538
4,62,0.7491840720176697
4,63,0.7683087587356567
4,64,0.7446038722991943
4,65,0.751865804195404
4,66,0.6898740530014038
4,67,0.7149052023887634
4,68,0.6841242909431458
4,69,0.7406286597251892
4,70,0.7454838752746582
4,71,0.7425081133842468
4,72,0.7348951101303101
4,73,0.7245961427688599
4,74,0.7231247425079346
4,75,0.7563921809196472
4,76,0.7259325981140137
4,77,0.7498366236686707
4,78,0.7254375219345093
4,79,0.7949761152267456
4,80,0.7219405174255371
4,81,0.7680357098579407
4,82,0.7019175887107849
4,83,0.7201116681098938
4,84,0.7106019258499146
4,85,0.7256430387496948
4,86,0.7279112339019775
4,87,0.74074387550354
4,88,0.6926707029342651
4,89,0.7250239849090576
4,90,0.7332236766815186
4,91,0.7558496594429016
4,92,0.7233717441558838
4,93,0.6850370168685913
4,94,0.7196743488311768
4,95,0.758818507194519
4,96,0.7095344066619873
4,97,0.6636230945587158
4,98,0.7275903224945068
4,99,0.7581779956817627
5,0,0.7252925634384155
5,1,0.7140195965766907
5,2,0.6621776819229126
5,3,0.7533624172210693
5,4,0.7780153751373291
5,5,0.9376343488693237
5,6,0.7488033771514893
5,7,0.7186261415481567
5,8,0.7199966907501221
5,9,0.7390099763870239
5,10,0.7284190654754639
5,11,0.751784086227417
5,12,0.7059167623519897
5,13,0.7299660444259644
5,14,0.6988515853881836
5,15,0.6809038519859314
5,16,0.6977361440658569
5,17,0.699209988117218
5,18,0.7434239387512207
5,19,0.7559459209442139
5,20,0.7720666527748108
5,21,0.7390974164009094
5,22,0.7584306001663208
5,23,0.7418115139007568
5,24,0.7566938400268555
5,25,0.7381725311279297
5,26,0.7667120695114136
5,27,0.7113288640975952
5,28,0.7373586893081665
5,29,0.7411465048789978
5,30,0.7467676997184753
5,31,0.7427592277526855
5,32,0.7750496864318848
5,33,0.7139313817024231
5,34,0.6988438367843628
5,35,0.7922407388687134
5,36,0.7544315457344055
5,37,0.8047809600830078
5,38,0.7180318832397461
5,39,0.7207287549972534
5,40,0.7342585325241089
5,41,0.7204021215438843
5,42,0.7619403600692749
5,43,0.7515894174575806
5,44,0.7460663318634033
5,45,0.7516481876373291
5,46,0.7581971883773804
5,47,0.7303365468978882
5,48,0.7238287329673767
5,49,0.736091136932373
5,50,0.7483214139938354
5,51,0.7843888998031616
5,52,0.7204764485359192
5,53,0.6817365884780884
5,54,0.7400274872779846
5,55,0.7388219833374023
5,56,0.7142484188079834
5,57,0.7550361752510071
5,58,0.7453452348709106
5,59,0.7494356036186218
5,60,0.727321445941925
5,61,0.7265299558639526
5,62,0.7257660627365112
5,63,0.766074538230896
5,64,0.7728433609008789
5,65,0.7360361218452454
5,66,0.7386360764503479
5,67,0.7149225473403931
5,68,0.7297447919845581
5,69,0.7562897205352783
5,70,0.7531418800354004
5,71,0.7475566864013672
5,72,0.7221794128417969
5,73,0.7452916502952576
5,74,0.7394762635231018
5,75,0.7423093318939209
5,76,0.7136284112930298
5,77,0.7647041082382202
5,78,0.7926381230354309
5,79,0.7657374143600464
5,80,0.7533628940582275
5,81,0.7898966073989868
5,82,0.7259284853935242
5,83,0.726876437664032
5,84,0.7448633909225464
5,85,0.7286868095397949
5,86,0.7286847829818726
5,87,0.7378987073898315
5,88,0.6865737438201904
5,89,0.7666740417480469
5,90,0.7358466386795044
5,91,0.735870361328125
5,92,0.6705151796340942
5,93,0.6869077682495117
5,94,0.744600236415863
5,95,0.7673518061637878
5,96,0.7521814703941345
5,97,0.6858662366867065
5,98,0.7296693325042725
5,99,0.7844359874725342
6,0,0.6966555714607239
6,1,0.7078893184661865
6,2,0.655290961265564
6,3,0.6988886594772339
6,4,0.6703828573226929
6,5,0.7289936542510986
6,6,0.8936334848403931
6,7,0.6721447110176086
6,8,0.6438589096069336
6,9,0.7117059230804443
6,10,0.6943328380584717
6,11,0.7077479362487793
6,12,0.6671390533447266
6,13,0.6826568245887756
6,14,0.6876991987228394
6,15,0.6735007762908936
6,16,0.6465718746185303
6,17,0.6466156244277954
6,18,0.715338945388794
6,19,0.6685569882392883
6,20,0.7570364475250244
6,21,0.7381775379180908
6,22,0.6989026069641113
6,23,0.7145496606826782
6,24,0.6997789144515991
6,25,0.6726957559585571
6,26,0.7333047389984131
6,27,0.7060836553573608
6,28,0.7487262487411499
6,29,0.677276611328125
6,30,0.7117018699645996
6,31,0.6927236914634705
6,32,0.756607711315155
6,33,0.6799261569976807
6,34,0.6392389535903931
6,35,0.7074695229530334
6,36,0.7135756015777588
6,37,0.7261060476303101
6,38,0.6999131441116333
6,39,0.7219200134277344
6,40,0.7238994836807251
6,41,0.6235273480415344
6,42,0.69417405128479
6,43,0.6967132091522217
6,44,0.6899542808532715
6,45,0.6597152948379517
6,46,0.6981188058853149
6,47,0.690584659576416
6,48,0.6733776330947876
6,49,0.7408944368362427
6,50,0.6506649851799011
6,51,0.6892164945602417
6,52,0.7522071599960327
6,53,0.6536099910736084
6,54,0.7060585021972656
6,55,0.6168060898780823
6,56,0.6757075786590576
6,57,0.7505444288253784
6,58,0.7086209058761597
6,59,0.7606031894683838
6,60,0.6958069801330566
6,61,0.7087092399597168
6,62,0.7350726127624512
6,63,0.712642252445221
6,64,0.7164909243583679
6,65,0.7290730476379395
6,66,0.689055323600769
6,67,0.7102281451225281
6,68,0.6255699396133423
6,69,0.7007065415382385
6,70,0.77655029296875
6,71,0.6963216066360474
6,72,0.7040415406227112
6,73,0.7060685157775879
6,74,0.6686029434204102
6,75,0.736587405204773
6,76,0.6894005537033081
6,77,0.6941306591033936
6,78,0.7201261520385742
6,79,0.7031517624855042
6,80,0.6709105968475342
6,81,0.7366849184036255
6,82,0.6702100038528442
6,83,0.665751576423645
6,84,0.6829023361206055
6,85,0.6973195672035217
6,86,0.70924973487854
6,87,0.7146338224411011
6,88,0.6609973311424255
6,89,0.6996720433235168
6,90,0.7029432654380798
6,91,0.7338666915893555
6,92,0.6695239543914795
6,93,0.6913670897483826
6,94,0.6792925596237183
6,95,0.7406052350997925
6,96,0.6636300683021545
6,97,0.6501027941703796
6,98,0.7027696371078491
6,99,0.7209644913673401
7,0,0.6734446287155151
7,1,0.7553623914718628
7,2,0.6565371751785278
7,3,0.6616706252098083
7,4,0.7045948505401611
7,5,0.7307629585266113
7,6,0.6941395998001099
7,7,0.8566755056381226
7,8,0.6809902787208557
7,9,0.7004127502441406
7,10,0.6866824626922607
7,11,0.6976010799407959
7,12,0.685226321220398
7,13,0.6929199695587158
7,14,0.686312198638916
7,15,0.7474764585494995
7,16,0.6736341118812561
7,17,0.6975460052490234
7,18,0.6802753210067749
7,19,0.6728932857513428
7,20,0.7153750061988831
7,21,0.69313645362854
7,22,0.70896315574646
7,23,0.690037727355957
7,24,0.6983379125595093
7,25,0.7956395149230957
7,26,0.7048331499099731
7,27,0.7086782455444336
7,28,0.6664386987686157
7,29,0.6550063490867615
7,30,0.7116338014602661
7,31,0.7201148867607117
7,32,0.7156726121902466
7,33,0.713502049446106
7,34,0.6526467800140381
7,35,0.711732029914856
7,36,0.7064753770828247
7,37,0.7104500532150269
7,38,0.7256410121917725
7,39,0.706621527671814
7,40,0.7189230918884277
7,41,0.7067654728889465
7,42,0.7339523434638977
7,43,0.6819429397583008
7,44,0.6963697671890259
7,45,0.6550126075744629
7,46,0.6759120225906372
7,47,0.7013907432556152
7,48,0.8001426458358765
7,49,0.697394847869873
7,50,0.6587038040161133
7,51,0.6617506742477417
7,52,0.688523530960083
7,53,0.6523460745811462
7,54,0.6927571296691895
7,55,0.6411694884300232
7,56,0.7129937410354614
7,57,0.6824914216995239
7,58,0.6845362186431885
7,59,0.7227684259414673
7,60,0.7128859162330627
7,61,0.6993997693061829
7,62,0.7004278898239136
7,63,0.6924706697463989
7,64,0.70470130443573
7,65,0.7064492702484131
7,66,0.7289477586746216
7,67,0.707527756690979
7,68,0.6649629473686218
7,69,0.6863771677017212
7,70,0.7069759964942932
7,71,0.7079132795333862
7,72,0.7515103220939636
7,73,0.7508828639984131
7,74,0.7209650278091431
7,75,0.7288402318954468
7,76,0.68610680103302
7,77,0.6763269305229187
7,78,0.7004146575927734
7,79,0.6772558689117432
7,80,0.7157795429229736
7,81,0.699460506439209
7,82,0.7142767310142517
7,83,0.7211745381355286
7,84,0.7198231220245361
7,85,0.742224931716919
7,86,0.7154005169868469
7,87,0.703141450881958
7,88,0.6805931329727173
7,89,0.6523508429527283
7,90,0.7220958471298218
7,91,0.7044123411178589
7,92,0.6519327163696289
7,93,0.7308037877082825
7,94,0.6944310665130615
7,95,0.7150933742523193
7,96,0.6868494749069214
7,97,0.6924920678138733
7,98,0.6930050849914551
7,99,0.7510844469070435
8,0,0.7406604290008545
8,1,0.7605934739112854
8,2,0.6732455492019653
8,3,0.7111204862594604
8,4,0.7018396854400635
8,5,0.7682416439056396
8,6,0.7324956655502319
8,7,0.7058913707733154
8,8,0.855869710445404
8,9,0.7882667183876038
8,10,0.7048952579498291
8,11,0.7394021153450012
8,12,0.731286883354187
8,13,0.7455525398254395
8,14,0.7286089658737183
8,15,0.7261956930160522
8,16,0.6905661821365356
8,17,0.7305633425712585
8,18,0.7599856853485107
8,19,0.6950339078903198
8,20,0.7408846020698547
8,21,0.7561438083648682
8,22,0.7402275204658508
8,23,0.743573784828186
8,24,0.7706744074821472
8,25,0.7321583032608032
8,26,0.7396352887153625
8,27,0.7416090965270996
8,28,0.7071244716644287
8,29,0.7138396501541138
8,30,0.7472206354141235
8,31,0.7620400786399841
8,32,0.7648021578788757
8,33,0.7476719617843628
8,34,0.6789901256561279
8,35,0.7615015506744385
8,36,0.7523162961006165
8,37,0.7678983211517334
8,38,0.7477370500564575
8,39,0.7398409843444824
8,40,0.7382025718688965
8,41,0.7253373861312866
8,42,0.7394803762435913
8,43,0.723823606967926
8,44,0.7184754014015198
8,45,0.6734689474105835
8,46,0.7366040349006653
8,47,0.7353355884552002
8,48,0.731788158416748
8,49,0.7520986199378967
8,50,0.6933740377426147
8,51,0.717003583908081
8,52,0.751617431640625
8,53,0.6957697868347168
8,54,0.7429821491241455
8,55,0.6927782297134399
8,56,0.7243112325668335
8,57,0.7139033079147339
8,58,0.7318439483642578
8,59,0.7519629001617432
8,60,0.7351951599121094
8,61,0.7452465891838074
8,62,0.738666296005249
8,63,0.7456082105636597
8,64,0.7736891508102417
8,65,0.7590285539627075
8,66,0.7421169281005859
8,67,0.7261654138565063
8,68,0.7417821884155273
8,69,0.7465454339981079
8,70,0.7241121530532837
8,71,0.7460246086120605
8,72,0.767358660697937
8,73,0.7483389973640442
8,74,0.7071079611778259
8,75,0.7628933191299438
8,76,0.7300260066986084
8,77,0.7406686544418335
8,78,0.7216767072677612
8,79,0.7104716300964355
8,80,0.7591378688812256
8,81,0.7468581795692444
8,82,0.725605845451355
8,83,0.7355533838272095
8,84,0.7658764123916626
8,85,0.7281213998794556
8,86,0.7486100792884827
8,87,0.7244786024093628
8,88,0.6763978004455566
8,89,0.7164785861968994
8,90,0.7268959283828735
8,91,0.7656358480453491
8,92,0.673964262008667
8,93,0.7422395348548889
8,94,0.7241665124893188
8,95,0.7403960824012756
8,96,0.7352274060249329
8,97,0.7344886064529419
8,98,0.719176709651947
8,99,0.7916488647460938
9,0,0.711190402507782
9,1,0.7404245734214783
9,2,0.6630765199661255
9,3,0.6603248119354248
9,4,0.6171653270721436
9,5,0.6904926300048828
9,6,0.6715133190155029
9,7,0.6293160319328308
9,8,0.6907626390457153
9,9,0.8819186687469482
9,10,0.6540977954864502
9,11,0.6504268646240234
9,12,0.7148853540420532
9,13,0.7232342958450317
9,14,0.725368320941925
9,15,0.7272725105285645
9,16,0.648791491985321
9,17,0.7253600358963013
9,18,0.7173149585723877
9,19,0.6474093198776245
9,20,0.7064898014068604
9,21,0.7235865592956543
9,22,0.706159770488739
9,23,0.7053079605102539
9,24,0.7083498239517212
9,25,0.6908775568008423
9,26,0.7238640785217285
9,27,0.7270499467849731
9,28,0.6747432351112366
9,29,0.6823989152908325
9,30,0.7053405046463013
9,31,0.7480558156967163
9,32,0.7413691282272339
9,33,0.7261419892311096
9,34,0.6486917734146118
9,35,0.6919124126434326
9,36,0.693661630153656
9,37,0.7284631729125977
9,38,0.739628255367279
9,39,0.7304379940032959
9,40,0.6994513273239136
9,41,0.6894197463989258
9,42,0.7185516357421875
9,43,0.7014131546020508
9,44,0.7139381766319275
9,45,0.6378369331359863
9,46,0.6936370134353638
9,47,0.6763225793838501
9,48,0.6946977376937866
9,49,0.7029473185539246
9,50,0.6748097538948059
9,51,0.6789875626564026
9,52,0.7169760465621948
9,53,0.6812751293182373
9,54,0.7040929198265076
9,55,0.639594554901123
9,56,0.7355250120162964
9,57,0.6601985096931458
9,58,0.6932615637779236
9,59,0.7486253976821899
9,60,0.7188806533813477
9,61,0.7134208679199219
9,62,0.7134656310081482
9,63,0.6785538196563721
9,64,0.7027219533920288
9,65,0.7100745439529419
9,66,0.7205992937088013
9,67,0.6830753684043884
9,68,0.6863453388214111
9,69,0.7083486318588257
9,70,0.656660795211792
9,71,0.7177971601486206
9,72,0.7015584111213684
9,73,0.7036818861961365
9,74,0.6417213678359985
9,75,0.7390999794006348
9,76,0.6762366890907288
9,77,0.7030573487281799
9,78,0.6945450901985168
9,79,0.6585791110992432
9,80,0.6866120100021362
9,81,0.71990966796875
9,82,0.6890491843223572
9,83,0.7108075618743896
9,84,0.777212381362915
9,85,0.7067997455596924
9,86,0.7120242714881897
9,87,0.7087896466255188
9,88,0.703100323677063
9,89,0.6566905379295349
9,90,0.7097043991088867
9,91,0.7209533452987671
9,92,0.6129629015922546
9,93,0.7151458859443665
9,94,0.7211564779281616
9,95,0.6903631687164307
9,96,0.7052733302116394
9,97,0.7400739789009094
9,98,0.6983304023742676
9,99,0.7678279876708984
10,0,0.6869879961013794
10,1,0.7619180679321289
10,2,0.6596198678016663
10,3,0.6843564510345459
10,4,0.67611163854599
10,5,0.7327287197113037
10,6,0.7587054371833801
10,7,0.6793873310089111
10,8,0.6644567847251892
10,9,0.7265892028808594
10,10,0.8249114751815796
10,11,0.6523265838623047
10,12,0.7029463052749634
10,13,0.6831534504890442
10,14,0.7304388284683228
10,15,0.6791036128997803
10,16,0.6746865510940552
10,17,0.6972466111183167
10,18,0.7302495241165161
10,19,0.7142610549926758
10,20,0.7432100772857666
10,21,0.7293760180473328
10,22,0.6952757835388184
10,23,0.6842100024223328
10,24,0.7404232025146484
10,25,0.6977712512016296
10,26,0.7174016833305359
10,27,0.7420626878738403
10,28,0.705538272857666
10,29,0.6676143407821655
10,30,0.679459810256958
10,31,0.7238766551017761
10,32,0.7289095520973206
10,33,0.730478823184967
10,34,0.6663901805877686
10,35,0.7394723892211914
10,36,0.7463250160217285
10,37,0.7040671706199646
10,38,0.7343428134918213
10,39,0.7324658632278442
10,40,0.6768296957015991
10,41,0.6710714101791382
10,42,0.7200137972831726
10,43,0.7099545001983643
10,44,0.7004119157791138
10,45,0.6683440804481506
10,46,0.6911585330963135
10,47,0.685645580291748
10,48,0.6993368268013
10,49,0.7241848707199097
10,50,0.6727509498596191
10,51,0.6938236355781555
10,52,0.7630980014801025
10,53,0.6714298725128174
10,54,0.7160733938217163
10,55,0.6670771241188049
10,56,0.70737624168396
10,57,0.7125245332717896
10,58,0.691826343536377
10,59,0.7497429847717285
10,60,0.7347925305366516
10,61,0.6836899518966675
10,62,0.7538361549377441
10,63,0.692242443561554
10,64,0.7162836790084839
10,65,0.705810010433197
10,66,0.7121525406837463
10,67,0.7198418378829956
10,68,0.6616631746292114
10,69,0.7008465528488159
10,70,0.7231864333152771
10,71,0.7156100273132324
10,72,0.7024127244949341
10,73,0.7046259641647339
10,74,0.6978671550750732
10,75,0.7140339612960815
10,76,0.7095961570739746
10,77,0.6898349523544312
10,78,0.7280900478363037
10,79,0.7152019143104553
10,80,0.7059711217880249
10,81,0.7167508602142334
10,82,0.6880370378494263
